"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","cloudCover","uvIndex","visibility","windBearing","windGust","ozone","precipType"
"7777",2018-11-21 00:00:00,"Clear","clear-night",0,0,20.4,20.4,8.48,0.46,1016,2.25,0,0,16.093,295,3.6,244.9,NA
"7778",2018-11-21 01:00:00,"Clear","clear-night",0,0,20.05,20.05,8.42,0.47,1015.7,2.39,0,0,16.093,294,3.67,244.5,NA
"7779",2018-11-21 02:00:00,"Clear","clear-night",0,0,19.7,19.7,8.53,0.48,1015.5,2.49,0,0,16.093,294,3.68,244.3,NA
"7780",2018-11-21 03:00:00,"Clear","clear-night",0,0,19.06,19.06,8.61,0.51,1015.4,2.45,0,0,16.093,292,3.58,244.2,NA
"7781",2018-11-21 04:00:00,"Clear","clear-night",0,0,18.05,18.05,8.6,0.54,1015.5,2.24,0,0,16.093,287,3.44,244.3,NA
"7782",2018-11-21 05:00:00,"Clear","clear-night",0,0,18.03,18.03,8.24,0.53,1015.9,1.97,0,0,16.093,290,2.58,244.2,NA
"7783",2018-11-21 06:00:00,"Clear","clear-night",0,0,18.65,18.65,8.15,0.5,1016.5,1.95,0,0,16.093,283,1.95,243.9,NA
"7784",2018-11-21 07:00:00,"Clear","clear-day",0,0,19.06,19.06,8.79,0.51,1017,2.26,0,0,16.093,302,2.54,243.8,NA
"7785",2018-11-21 08:00:00,"Clear","clear-day",0,0,19.81,19.81,9.42,0.51,1017.5,2.59,0,0,16.093,307,3.27,243.7,NA
"7786",2018-11-21 09:00:00,"Clear","clear-day",0,0,21.28,21.28,9.33,0.46,1017.8,2.81,0,2,16.093,287,3.78,243.8,NA
"7787",2018-11-21 10:00:00,"Clear","clear-day",0,0,23.71,23.71,8.43,0.38,1018,2.94,0,3,16.093,288,4.1,243.9,NA
"7788",2018-11-21 11:00:00,"Clear","clear-day",0,0,26.22,26.22,7.23,0.3,1018.2,3.06,0,5,16.093,294,4.35,244.6,NA
"7789",2018-11-21 12:00:00,"Clear","clear-day",0,0,27.94,27.94,5.79,0.24,1017.8,3.2,0.01,6,16.093,300,4.41,245.2,NA
"7790",2018-11-21 13:00:00,"Clear","clear-day",0,0,28.92,28.92,4.16,0.21,1016.4,3.33,0.04,5,16.093,302,4.23,245,NA
"7791",2018-11-21 14:00:00,"Clear","clear-day",0,0,28.84,28.84,3.33,0.2,1015,3.39,0.06,4,16.093,304,3.98,244.7,NA
"7792",2018-11-21 15:00:00,"Clear","clear-day",0,0,28.3,28.3,3.32,0.2,1014.4,3.25,0.08,2,16.093,305,3.8,244.5,NA
"7793",2018-11-21 16:00:00,"Clear","clear-day",0,0,27.68,27.68,3.65,0.21,1014.2,2.9,0.1,1,16.093,305,3.74,244.5,NA
"7794",2018-11-21 17:00:00,"Clear","clear-day",0,0,26.43,26.43,4.82,0.25,1014,2.44,0.1,0,16.093,305,3.28,242.7,NA
"7795",2018-11-21 18:00:00,"Clear","clear-night",0,0,25.12,25.12,6.01,0.29,1014.1,2.04,0.1,0,16.093,304,2.74,240.7,NA
"7796",2018-11-21 19:00:00,"Clear","clear-night",0,0,23.92,23.92,6.62,0.33,1014.7,1.79,0.09,0,16.093,299,2.52,240.8,NA
"7797",2018-11-21 20:00:00,"Clear","clear-night",0,0,22.79,22.79,6.96,0.36,1015.4,1.6,0.08,0,16.093,297,2.35,240.9,NA
"7798",2018-11-21 21:00:00,"Clear","clear-night",0,0,21.9,21.9,6.86,0.38,1015.9,1.52,0.1,0,16.093,309,2.35,240.8,NA
"7799",2018-11-21 22:00:00,"Clear","clear-night",0,0,21.21,21.21,6.41,0.38,1016.1,1.56,0.12,0,16.093,288,2.57,240.4,NA
"7800",2018-11-21 23:00:00,"Clear","clear-night",0,0,20.58,20.58,5.73,0.38,1016.3,1.58,0.18,0,16.093,266,2.46,240.5,NA
"7801",2018-11-22 00:00:00,"Partly Cloudy","partly-cloudy-night",0,0,20.03,20.03,5.3,0.38,1016.3,1.59,0.31,0,16.093,262,2.24,240.6,NA
"7802",2018-11-22 01:00:00,"Partly Cloudy","partly-cloudy-night",0,0,19.56,19.56,5.41,0.39,1016.2,1.7,0.54,0,16.093,276,2.34,240.4,NA
"7803",2018-11-22 02:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,19.09,19.09,5.71,0.42,1016,1.78,0.75,0,16.093,287,2.39,240.1,NA
"7804",2018-11-22 03:00:00,"Overcast","cloudy",0,0,18.39,18.39,6.02,0.44,1016,1.74,0.88,0,16.093,263,2.33,239.9,NA
"7805",2018-11-22 04:00:00,"Overcast","cloudy",0,0,17.45,17.45,6.21,0.48,1016,1.6,0.93,0,16.093,282,2.19,239.5,NA
"7806",2018-11-22 05:00:00,"Overcast","cloudy",0,0,16.94,16.94,6.96,0.52,1016.1,1.27,0.93,0,16.093,306,1.59,239.1,NA
"7807",2018-11-22 06:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,17.16,17.16,7.74,0.54,1016.2,0.94,0.87,0,16.093,313,0.97,238.7,NA
"7808",2018-11-22 07:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,17.85,17.85,7.88,0.52,1016.7,0.76,0.74,0,16.093,54,0.79,238.7,NA
"7809",2018-11-22 08:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.88,18.88,7.97,0.49,1017.2,0.65,0.59,0,16.093,235,0.7,238.9,NA
"7810",2018-11-22 09:00:00,"Partly Cloudy","partly-cloudy-day",0,0,20.48,20.48,7.81,0.44,1017.6,0.78,0.51,2,16.093,290,0.87,239,NA
"7811",2018-11-22 10:00:00,"Partly Cloudy","partly-cloudy-day",0,0,22.86,22.86,7.38,0.37,1017.8,1.16,0.49,3,16.093,307,1.32,239.2,NA
"7812",2018-11-22 11:00:00,"Partly Cloudy","partly-cloudy-day",0,0,25.51,25.51,6.63,0.3,1017.9,1.44,0.47,4,16.093,298,1.63,238.7,NA
"7813",2018-11-22 12:00:00,"Partly Cloudy","partly-cloudy-day",0,0,27.5,27.5,5.06,0.24,1017.8,1.6,0.53,5,16.093,225,1.83,238.2,NA
"7814",2018-11-22 13:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,28.65,28.65,2.57,0.19,1016.9,1.83,0.73,4,16.093,78,2.2,238.5,NA
"7815",2018-11-22 14:00:00,"Overcast","cloudy",0,0,28.63,28.63,0.85,0.17,1016,1.98,0.92,3,16.093,335,2.51,238.8,NA
"7816",2018-11-22 15:00:00,"Overcast","cloudy",0,0,28.06,28.06,0.53,0.17,1015.4,1.98,1,2,16.093,282,2.66,239.4,NA
"7817",2018-11-22 16:00:00,"Overcast","cloudy",0,0,27.34,27.34,1.11,0.18,1015.5,1.81,0.98,1,16.093,286,2.72,240.5,NA
"7818",2018-11-22 17:00:00,"Overcast","cloudy",0,0,26.11,26.11,2.49,0.22,1015.7,1.56,0.9,0,16.093,313,2.05,239.7,NA
"7819",2018-11-22 18:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,24.99,24.99,3.62,0.25,1015.9,1.47,0.81,0,16.093,340,1.47,238.4,NA
"7820",2018-11-22 19:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,23.9,23.9,4.23,0.28,1016.2,1.56,0.7,0,16.093,355,1.58,238.9,NA
"7821",2018-11-22 20:00:00,"Partly Cloudy","partly-cloudy-night",0,0,22.89,22.89,4.67,0.31,1016.7,1.66,0.59,0,16.093,8,1.69,239.3,NA
"7822",2018-11-22 21:00:00,"Partly Cloudy","partly-cloudy-night",0,0,21.96,21.96,5.05,0.33,1017.2,1.62,0.49,0,16.093,14,1.66,239.5,NA
"7823",2018-11-22 22:00:00,"Partly Cloudy","partly-cloudy-night",0,0,20.98,20.98,5.4,0.36,1017.6,1.4,0.4,0,16.093,13,1.45,239.4,NA
"7824",2018-11-22 23:00:00,"Partly Cloudy","partly-cloudy-night",0,0,19.99,19.99,5.96,0.4,1018.2,1.4,0.31,0,16.093,13,1.56,239.5,NA
"7825",2018-11-23 00:00:00,"Clear","clear-night",0,0,19.14,19.14,6.4,0.43,1018.5,1.45,0.22,0,16.093,12,1.72,239.8,NA
"7826",2018-11-23 01:00:00,"Clear","clear-night",0,0,18.54,18.54,6.49,0.45,1018.3,1.28,0.12,0,16.093,0,1.54,239.8,NA
"7827",2018-11-23 02:00:00,"Clear","clear-night",0,0,18.02,18.02,6.73,0.48,1018.1,1.18,0.03,0,16.093,346,1.41,239.9,NA
"7828",2018-11-23 03:00:00,"Clear","clear-night",0,0,17.42,17.42,7.05,0.51,1018.1,1.23,0,0,16.093,334,1.45,240.2,NA
"7829",2018-11-23 04:00:00,"Clear","clear-night",0,0,16.81,16.81,7.27,0.53,1018.3,1.44,0,0,16.093,321,1.65,241,NA
"7830",2018-11-23 05:00:00,"Clear","clear-night",0,0,17.01,17.01,7.8,0.55,1018.4,1.68,0,0,16.093,324,2.05,241.4,NA
"7831",2018-11-23 06:00:00,"Clear","clear-night",0,0,17.64,17.64,8.46,0.55,1018.7,1.81,0,0,16.093,326,2.56,241.7,NA
"7832",2018-11-23 07:00:00,"Clear","clear-day",0,0,18,18,9,0.56,1019.4,1.83,0,0,16.093,316,3.04,242.4,NA
"7833",2018-11-23 08:00:00,"Clear","clear-day",0,0,18.74,18.74,9.42,0.55,1019.9,1.93,0,0,16.093,307,3.61,243.1,NA
"7834",2018-11-23 09:00:00,"Clear","clear-day",0,0,20.38,20.38,9.17,0.49,1020.1,2.35,0,2,16.093,302,4.32,243.8,NA
"7835",2018-11-23 10:00:00,"Clear","clear-day",0,0,23.01,23.01,8.07,0.38,1020,3.04,0,3,16.093,301,5.2,244.6,NA
"7836",2018-11-23 11:00:00,"Clear","clear-day",0,0,25.42,25.42,6.25,0.29,1019.9,3.78,0,5,16.093,305,5.93,244.7,NA
"7837",2018-11-23 12:00:00,"Clear","clear-day",0,0,27.15,27.15,3.84,0.22,1019.4,4.43,0,6,16.093,310,6.58,244.4,NA
"7838",2018-11-23 13:00:00,"Clear","clear-day",0,0,28.58,28.58,0.94,0.17,1018.4,5.01,0,5,16.093,311,7.33,244.2,NA
"7839",2018-11-23 14:00:00,"Clear","clear-day",0,0,28.82,28.82,-1.17,0.14,1017.3,5.45,0,4,16.093,312,7.95,243.9,NA
"7840",2018-11-23 15:00:00,"Clear","clear-day",0,0,28.39,28.39,-1.83,0.14,1016.6,5.49,0,2,16.093,312,8.2,243.8,NA
"7841",2018-11-23 16:00:00,"Clear","clear-day",0,0,27.77,27.77,-1.47,0.15,1016.4,5.24,0,1,16.093,310,8.36,244.1,NA
"7842",2018-11-23 17:00:00,"Clear","clear-day",0,0,26.36,26.36,-0.4,0.17,1016.4,3.51,0,0,16.093,308,5.69,243.2,NA
"7843",2018-11-23 18:00:00,"Clear","clear-night",0,0,25.16,25.16,0.19,0.19,1016.5,2.16,0,0,16.093,304,3.35,242.3,NA
"7844",2018-11-23 19:00:00,"Clear","clear-night",0,0,24.51,24.51,0,0.2,1016.7,2.81,0,0,16.093,301,4.45,242.6,NA
"7845",2018-11-23 20:00:00,"Clear","clear-night",0,0,23.89,23.89,-0.26,0.2,1017,3.53,0,0,16.093,298,5.67,242.9,NA
"7846",2018-11-23 21:00:00,"Clear","clear-night",0,0,23.23,23.23,-0.24,0.21,1017.2,3.96,0,0,16.093,297,6.68,243.2,NA
"7847",2018-11-23 22:00:00,"Clear","clear-night",0,0,22.57,22.57,0.05,0.22,1017.3,4.15,0,0,16.093,297,7.43,243.4,NA
"7848",2018-11-23 23:00:00,"Clear","clear-night",0,0,21.77,21.77,0.14,0.24,1017.6,4.27,0,0,16.093,299,8.52,243.1,NA
"7849",2018-11-24 00:00:00,"Clear","clear-night",0,0,21,21,0.17,0.25,1017.5,4.34,0,0,16.093,300,9.33,242.8,NA
"7850",2018-11-24 01:00:00,"Clear","clear-night",0,0,20.4,20.4,0.65,0.27,1017.1,4.39,0,0,16.093,299,9.35,242.9,NA
"7851",2018-11-24 02:00:00,"Clear","clear-night",0,0,19.76,19.76,1.21,0.29,1016.7,4.4,0,0,16.093,298,9.24,243,NA
"7852",2018-11-24 03:00:00,"Clear","clear-night",0,0,18.99,18.99,1.63,0.31,1016.4,4.39,0,0,16.093,296,9.18,243,NA
"7853",2018-11-24 04:00:00,"Clear","clear-night",0,0,18.07,18.07,1.78,0.34,1016,4.43,0,0,16.093,295,9.41,243.1,NA
"7854",2018-11-24 05:00:00,"Clear","clear-night",0,0,17.66,17.66,2.84,0.37,1015.8,3.9,0,0,16.093,295,7.08,242.8,NA
"7855",2018-11-24 06:00:00,"Clear","clear-night",0,0,17.7,17.7,4.1,0.4,1016,3.47,0,0,16.093,292,5.03,242.6,NA
"7856",2018-11-24 07:00:00,"Clear","clear-day",0,0,17.8,17.8,4.46,0.41,1016.4,3.83,0,0,16.093,289,6.27,242.6,NA
"7857",2018-11-24 08:00:00,"Clear","clear-day",0,0,18.38,18.38,4.69,0.4,1017,4.21,0,0,16.093,286,7.51,242.6,NA
"7858",2018-11-24 09:00:00,"Clear","clear-day",0,0,19.87,19.87,4.48,0.36,1017.3,4.5,0,2,16.093,286,8.07,242.4,NA
"7859",2018-11-24 10:00:00,"Clear","clear-day",0,0,22.27,22.27,3.6,0.3,1017.6,4.72,0,3,16.093,289,8.04,241.9,NA
"7860",2018-11-24 11:00:00,"Clear","clear-day",0,0,24.95,24.95,1.89,0.22,1017.9,4.79,0,5,16.093,293,7.47,241.8,NA
"7861",2018-11-24 12:00:00,"Clear","clear-day",0,0,26.99,26.99,0.04,0.17,1017.6,4.83,0,6,16.093,296,6.99,241.8,NA
"7862",2018-11-24 13:00:00,"Clear","clear-day",0,0,28.23,28.23,-1.59,0.14,1016.5,4.96,0,5,16.093,298,6.98,241.4,NA
"7863",2018-11-24 14:00:00,"Clear","clear-day",0,0,28.4,28.4,-2.43,0.13,1015.5,4.97,0,4,16.093,301,6.87,241,NA
"7864",2018-11-24 15:00:00,"Clear","clear-day",0,0,27.96,27.96,-2.45,0.14,1015.1,4.65,0,2,16.093,302,6.53,240.9,NA
"7865",2018-11-24 16:00:00,"Clear","clear-day",0,0,27.32,27.32,-2.19,0.14,1015.2,4.01,0,1,16.093,302,6.09,241.1,NA
"7866",2018-11-24 17:00:00,"Clear","clear-day",0,0,25.99,25.99,-0.64,0.17,1015.5,3.01,0,0,16.093,310,4.57,240.6,NA
"7867",2018-11-24 18:00:00,"Clear","clear-night",0,0,24.75,24.75,0.95,0.21,1015.8,2.24,0,0,16.093,317,3.09,240.1,NA
"7868",2018-11-24 19:00:00,"Clear","clear-night",0,0,23.78,23.78,1.56,0.23,1016.1,2.06,0,0,16.093,305,2.8,240.4,NA
"7869",2018-11-24 20:00:00,"Clear","clear-night",0,0,22.77,22.77,1.84,0.25,1016.3,1.98,0,0,16.093,293,2.63,240.8,NA
"7870",2018-11-24 21:00:00,"Clear","clear-night",0,0,21.81,21.81,1.7,0.26,1016.7,1.93,0,0,16.093,285,2.62,241.1,NA
"7871",2018-11-24 22:00:00,"Clear","clear-night",0,0,21.03,21.03,1.43,0.27,1017,1.97,0,0,16.093,283,2.84,241.5,NA
"7872",2018-11-24 23:00:00,"Clear","clear-night",0,0,20.18,20.18,0.66,0.27,1017.5,1.91,0,0,16.093,284,2.64,242.4,NA
"7873",2018-11-25 00:00:00,"Clear","clear-night",0,0,19.34,19.34,0.1,0.27,1017.6,1.78,0,0,16.093,291,2.31,243.1,NA
"7874",2018-11-25 01:00:00,"Clear","clear-night",0,0,18.68,18.68,0.44,0.29,1017.2,1.73,0,0,16.093,299,2.4,243.2,NA
"7875",2018-11-25 02:00:00,"Clear","clear-night",0,0,18.01,18.01,0.99,0.32,1016.8,1.67,0,0,16.093,308,2.45,243.4,NA
"7876",2018-11-25 03:00:00,"Clear","clear-night",0,0,17.19,17.19,1.51,0.35,1016.5,1.6,0,0,16.093,310,2.41,243.7,NA
"7877",2018-11-25 04:00:00,"Clear","clear-night",0,0,16.23,16.23,1.94,0.38,1016.4,1.55,0,0,16.093,305,2.32,244.3,NA
"7878",2018-11-25 05:00:00,"Clear","clear-night",0,0,15.86,15.86,2.42,0.4,1016.3,1.33,0,0,16.093,300,1.94,244.9,NA
"7879",2018-11-25 06:00:00,"Clear","clear-night",0,0,16.17,16.17,2.95,0.41,1016.4,1.15,0,0,16.093,297,1.62,245.5,NA
"7880",2018-11-25 07:00:00,"Clear","clear-day",0,0,16.76,16.76,3.46,0.41,1017,1.19,0,0,16.093,292,1.69,246,NA
"7881",2018-11-25 08:00:00,"Clear","clear-day",0,0,17.67,17.67,3.91,0.4,1017.6,1.27,0,0,16.093,280,1.83,246.5,NA
"7882",2018-11-25 09:00:00,"Clear","clear-day",0,0,19.35,19.35,4.03,0.36,1017.8,1.44,0,2,16.093,263,2.11,247,NA
"7883",2018-11-25 10:00:00,"Clear","clear-day",0,0,21.84,21.84,3.62,0.3,1017.8,1.72,0,3,16.093,290,2.59,247.5,NA
"7884",2018-11-25 11:00:00,"Clear","clear-day",0,0,24.35,24.35,3.01,0.25,1017.9,1.92,0,5,16.093,319,2.56,248.1,NA
"7885",2018-11-25 12:00:00,"Clear","clear-day",0,0,26.34,26.34,1.97,0.21,1017.6,2.05,0,5,16.093,317,2.44,248.5,NA
"7886",2018-11-25 13:00:00,"Clear","clear-day",0,0,27.77,27.77,0.14,0.17,1016.7,2.24,0,5,16.093,317,2.89,248.6,NA
"7887",2018-11-25 14:00:00,"Clear","clear-day",0,0,28.07,28.07,-1.08,0.15,1015.8,2.37,0,4,16.093,322,3.21,248.6,NA
"7888",2018-11-25 15:00:00,"Clear","clear-day",0,0,27.68,27.68,-1.23,0.15,1015.2,2.28,0,2,16.093,325,3.15,248.7,NA
"7889",2018-11-25 16:00:00,"Clear","clear-day",0,0,26.96,26.96,-1.02,0.16,1014.9,2.01,0,1,16.093,326,2.75,248.9,NA
"7890",2018-11-25 17:00:00,"Clear","clear-day",0,0,25.6,25.6,0.83,0.2,1014.9,1.6,0,0,16.093,337,1.89,248.5,NA
"7891",2018-11-25 18:00:00,"Clear","clear-night",0,0,24.32,24.32,2.95,0.25,1015.2,1.42,0,0,16.093,354,1.42,248.2,NA
"7892",2018-11-25 19:00:00,"Clear","clear-night",0,0,23.12,23.12,3.72,0.28,1015.6,1.63,0,0,16.093,3,1.64,248.6,NA
"7893",2018-11-25 20:00:00,"Clear","clear-night",0,0,21.8,21.8,4.26,0.32,1016.1,1.83,0,0,16.093,12,1.84,249,NA
"7894",2018-11-25 21:00:00,"Clear","clear-night",0,0,20.5,20.5,4.47,0.35,1016.4,1.8,0,0,16.093,18,1.85,249.3,NA
"7895",2018-11-25 22:00:00,"Clear","clear-night",0,0,19.41,19.41,4.44,0.37,1016.5,1.54,0,0,16.093,24,1.68,249.6,NA
"7896",2018-11-25 23:00:00,"Clear","clear-night",0,0,18.32,18.32,4.28,0.39,1016.7,1.36,0,0,16.093,12,1.64,250.1,NA
"7897",2018-11-26 00:00:00,"Clear","clear-night",0,0,17.38,17.38,4.29,0.42,1016.7,1.33,0,0,16.093,359,1.72,250.5,NA
"7898",2018-11-26 01:00:00,"Clear","clear-night",0,0,16.78,16.78,4.69,0.45,1016.4,1.34,0,0,16.093,5,1.71,250.6,NA
"7899",2018-11-26 02:00:00,"Clear","clear-night",0,0,16.27,16.27,5.26,0.48,1016.1,1.36,0,0,16.093,10,1.69,250.5,NA
"7900",2018-11-26 03:00:00,"Clear","clear-night",0,0,15.62,15.62,5.81,0.52,1015.9,1.3,0,0,16.093,7,1.54,250.4,NA
"7901",2018-11-26 04:00:00,"Clear","clear-night",0,0,14.86,14.86,6.18,0.56,1015.6,1.12,0,0,16.093,356,1.23,250.2,NA
"7902",2018-11-26 05:00:00,"Clear","clear-night",0,0,14.91,14.91,7.12,0.6,1015.7,1.27,0,0,16.093,333,1.43,251,NA
"7903",2018-11-26 06:00:00,"Clear","clear-night",0,0,15.57,15.57,8.2,0.61,1016.1,1.46,0,0,16.093,319,1.81,252,NA
"7904",2018-11-26 07:00:00,"Clear","clear-day",0,0,16.19,16.19,8.77,0.61,1016.7,1.31,0,0,16.093,314,1.8,252,NA
"7905",2018-11-26 08:00:00,"Clear","clear-day",0,0,17.2,17.2,9.28,0.6,1017.3,1.23,0,0,16.093,312,1.87,251.8,NA
"7906",2018-11-26 09:00:00,"Clear","clear-day",0,0,19.04,19.04,9.4,0.54,1017.4,1.35,0,2,16.093,315,2.1,251.6,NA
"7907",2018-11-26 10:00:00,"Clear","clear-day",0,0,21.68,21.68,8.82,0.44,1017.2,1.68,0,3,16.093,323,2.53,251.3,NA
"7908",2018-11-26 11:00:00,"Clear","clear-day",0,0,24.26,24.26,8.58,0.37,1016.9,1.94,0,5,16.093,336,2.48,249.8,NA
"7909",2018-11-26 12:00:00,"Clear","clear-day",0,0,26.24,26.24,8.11,0.32,1016.3,2.18,0,5,16.093,345,2.36,248.4,NA
"7910",2018-11-26 13:00:00,"Clear","clear-day",0,0,27.7,27.7,6.43,0.26,1015.3,2.51,0,5,16.093,343,2.79,248.3,NA
"7911",2018-11-26 14:00:00,"Clear","clear-day",0,0,27.99,27.99,5.27,0.24,1014.3,2.73,0,4,16.093,340,3.14,248.3,NA
"7912",2018-11-26 15:00:00,"Clear","clear-day",0,0,27.63,27.63,4.87,0.23,1013.7,2.69,0,2,16.093,337,3.26,248.3,NA
"7913",2018-11-26 16:00:00,"Clear","clear-day",0,0,27.02,27.02,4.68,0.24,1013.7,2.43,0,1,16.093,334,3.23,248.4,NA
"7914",2018-11-26 17:00:00,"Clear","clear-day",0,0,25.65,25.65,6.35,0.29,1013.8,1.97,0,0,16.093,333,2.43,246,NA
"7915",2018-11-26 18:00:00,"Clear","clear-night",0,0,24.15,24.15,8.22,0.36,1014.1,1.57,0.01,0,16.093,333,1.57,243.3,NA
"7916",2018-11-26 19:00:00,"Clear","clear-night",0,0,22.51,22.51,8.51,0.41,1014.6,1.36,0.05,0,16.093,332,1.38,243.3,NA
"7917",2018-11-26 20:00:00,"Clear","clear-night",0,0,20.7,20.7,8.53,0.46,1015.2,1.17,0.09,0,16.093,338,1.23,243.2,NA
"7918",2018-11-26 21:00:00,"Clear","clear-night",0,0,19.33,19.33,8.29,0.49,1015.7,1.06,0.1,0,16.093,5,1.24,243.1,NA
"7919",2018-11-26 22:00:00,"Clear","clear-night",0,0,18.56,18.56,7.94,0.5,1016,1.06,0.09,0,16.093,53,1.39,242.8,NA
"7920",2018-11-26 23:00:00,"Clear","clear-night",0,0,18.02,18.02,7.65,0.51,1016.4,1.11,0.07,0,16.093,100,1.59,242.8,NA
"7921",2018-11-27 00:00:00,"Clear","clear-night",0,0,17.5,17.5,7.61,0.52,1016.7,1.12,0.06,0,16.093,120,1.67,243.1,NA
"7922",2018-11-27 01:00:00,"Clear","clear-night",0,0,17.05,17.05,7.98,0.55,1016.5,1.11,0.06,0,16.093,121,1.63,243.2,NA
"7923",2018-11-27 02:00:00,"Clear","clear-night",0,0,16.66,16.66,8.5,0.59,1016.3,1.1,0.07,0,16.093,118,1.58,243.4,NA
"7924",2018-11-27 03:00:00,"Clear","clear-night",0,0,16.16,16.16,8.94,0.62,1016.1,1.11,0.06,0,16.093,115,1.53,243.8,NA
"7925",2018-11-27 04:00:00,"Clear","clear-night",0,0,15.52,15.52,9.18,0.66,1016,1.15,0.04,0,16.093,111,1.51,244.4,NA
"7926",2018-11-27 05:00:00,"Clear","clear-night",0,0,15.4,15.4,10,0.7,1016,1.1,0.03,0,16.093,96,1.24,245.4,NA
"7927",2018-11-27 06:00:00,"Clear","clear-night",0,0,15.77,15.77,11.09,0.74,1016.4,1.11,0.02,0,16.093,81,1.23,246.3,NA
"7928",2018-11-27 07:00:00,"Clear","clear-day",0,0,16.19,16.19,11.91,0.76,1017.3,1.34,0.01,0,16.093,85,1.95,246.7,NA
"7929",2018-11-27 08:00:00,"Clear","clear-day",0,0,16.99,16.99,12.89,0.77,1018.2,1.61,0.01,0,16.093,92,2.72,246.9,NA
"7930",2018-11-27 09:00:00,"Clear","clear-day",0,0,18.84,18.84,13.9,0.73,1018.6,1.87,0.07,2,16.093,102,3.24,246.8,NA
"7931",2018-11-27 10:00:00,"Clear","clear-day",0,0,21.62,21.62,14.81,0.65,1018.8,2.13,0.21,3,16.093,118,3.54,246.5,NA
"7932",2018-11-27 11:00:00,"Partly Cloudy","partly-cloudy-day",0,0,24.32,24.31,15.11,0.56,1019,2.36,0.35,4,16.093,128,3.56,245.9,NA
"7933",2018-11-27 12:00:00,"Partly Cloudy","partly-cloudy-day",0,0,26.25,26.32,14.49,0.48,1018.7,2.46,0.46,5,16.093,134,3.34,245.2,NA
"7934",2018-11-27 13:00:00,"Partly Cloudy","partly-cloudy-day",0,0,27.53,27.6,12.99,0.41,1017.9,2.36,0.54,4,16.093,141,3,244.7,NA
"7935",2018-11-27 14:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,27.7,27.69,11.79,0.37,1017.1,2.19,0.6,3,16.093,144,2.59,244.1,NA
"7936",2018-11-27 15:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,27.32,27.32,11.22,0.37,1016.7,1.95,0.63,2,16.093,139,2.24,243.5,NA
"7937",2018-11-27 16:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,26.86,26.86,10.95,0.37,1016.6,1.63,0.63,1,16.093,126,1.98,243,NA
"7938",2018-11-27 17:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,25.99,25.99,11.29,0.4,1016.6,1.13,0.64,0,16.093,122,1.41,242.2,NA
"7939",2018-11-27 18:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,25.18,25.18,11.8,0.43,1016.9,0.84,0.71,0,16.093,120,1.01,241.4,NA
"7940",2018-11-27 19:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,24.24,24.24,12.23,0.47,1017.5,0.98,0.82,0,16.093,102,1.2,240.9,NA
"7941",2018-11-27 20:00:00,"Overcast","cloudy",0,0,23.13,23.13,12.58,0.51,1018.1,1.18,0.94,0,16.093,93,1.43,240.4,NA
"7942",2018-11-27 21:00:00,"Overcast","cloudy",0,0,22.07,22.07,12.77,0.56,1018.4,1.31,1,0,16.093,93,1.54,239.8,NA
"7943",2018-11-27 22:00:00,"Overcast","cloudy",0,0,21.23,21.23,12.88,0.59,1018.4,1.39,1,0,16.093,99,1.5,239,NA
"7944",2018-11-27 23:00:00,"Overcast","cloudy",0,0,20.28,20.28,13.19,0.64,1018.4,1.58,0.99,0,16.093,111,1.86,239.5,NA
"7945",2018-11-28 00:00:00,"Overcast","cloudy",0,0,19.41,19.41,13.55,0.69,1018.2,1.71,0.99,0,16.093,116,2.22,240.5,NA
"7946",2018-11-28 01:00:00,"Overcast","cloudy",0,0,18.89,18.89,13.72,0.72,1017.6,1.67,0.99,0,16.093,111,2.15,240.4,NA
"7947",2018-11-28 02:00:00,"Overcast","cloudy",0,0,18.45,18.45,13.86,0.75,1017.3,1.58,0.98,0,16.093,104,2.04,240.4,NA
"7948",2018-11-28 03:00:00,"Overcast","cloudy",0,0,17.9,17.9,13.9,0.77,1017.3,1.47,0.98,0,16.093,96,1.88,240.3,NA
"7949",2018-11-28 04:00:00,"Overcast","cloudy",0,0,17.18,17.18,13.83,0.81,1017.4,1.37,0.99,0,16.093,86,1.69,240.2,NA
"7950",2018-11-28 05:00:00,"Overcast","cloudy",0,0,17.16,17.16,13.91,0.81,1017.7,1.03,0.99,0,16.093,82,1.34,240,NA
"7951",2018-11-28 06:00:00,"Overcast","cloudy",0,0,17.72,17.72,14.27,0.8,1018.2,0.79,1,0,16.093,88,1.11,239.9,NA
